Wavelength,2014-05-22 15:36:44,2014-05-22 15:36:48,2014-05-22 15:36:51,2014-05-22 15:36:55,2014-05-22 15:36:59,2014-05-22 15:37:03,2014-05-22 15:37:06,2014-05-22 15:37:10,2014-05-22 15:37:14,2014-05-22 15:37:17,2014-05-22 15:37:21,2014-05-22 15:37:24,2014-05-22 15:37:28,2014-05-22 15:37:32,2014-05-22 15:37:35,2014-05-22 15:37:39,2014-05-22 15:37:43,2014-05-22 15:37:46,2014-05-22 15:37:50,2014-05-22 15:37:54,2014-05-22 15:37:57,2014-05-22 15:38:01,2014-05-22 15:38:05,2014-05-22 15:38:08,2014-05-22 15:38:12,2014-05-22 15:38:16,2014-05-22 15:38:19,2014-05-22 15:38:23,2014-05-22 15:38:26,2014-05-22 15:38:30,2014-05-22 15:38:34,2014-05-22 15:38:37,2014-05-22 15:38:41,2014-05-22 15:38:45,2014-05-22 15:38:48,2014-05-22 15:38:52,2014-05-22 15:38:56,2014-05-22 15:38:59,2014-05-22 15:39:03,2014-05-22 15:39:07,2014-05-22 15:39:10,2014-05-22 15:39:14,2014-05-22 15:39:18,2014-05-22 15:39:21,2014-05-22 15:39:25,2014-05-22 15:39:29,2014-05-22 15:39:33,2014-05-22 15:39:36,2014-05-22 15:39:40,2014-05-22 15:39:44,2014-05-22 15:39:47,2014-05-22 15:39:51,2014-05-22 15:39:55,2014-05-22 15:39:58,2014-05-22 15:40:02,2014-05-22 15:40:06,2014-05-22 15:40:09,2014-05-22 15:40:13,2014-05-22 15:40:17,2014-05-22 15:40:20,2014-05-22 15:40:24,2014-05-22 15:40:28,2014-05-22 15:40:31,2014-05-22 15:40:35,2014-05-22 15:40:38,2014-05-22 15:40:42,2014-05-22 15:40:46,2014-05-22 15:40:49,2014-05-22 15:40:53,2014-05-22 15:40:57,2014-05-22 15:41:00,2014-05-22 15:41:04,2014-05-22 15:41:08,2014-05-22 15:41:11,2014-05-22 15:41:15,2014-05-22 15:41:19,2014-05-22 15:41:22,2014-05-22 15:41:26,2014-05-22 15:41:30,2014-05-22 15:41:33,2014-05-22 15:41:37,2014-05-22 15:41:41,2014-05-22 15:41:44,2014-05-22 15:41:48,2014-05-22 15:41:52,2014-05-22 15:41:55,2014-05-22 15:41:59,2014-05-22 15:42:02,2014-05-22 15:42:06,2014-05-22 15:42:10,2014-05-22 15:42:13,2014-05-22 15:42:17,2014-05-22 15:42:21,2014-05-22 15:42:24,2014-05-22 15:42:28,2014-05-22 15:42:32,2014-05-22 15:42:35,2014-05-22 15:42:39,2014-05-22 15:42:43,2014-05-22 15:42:46,2014-05-22 15:42:50,2014-05-22 15:42:54,2014-05-22 15:42:57,2014-05-22 15:43:01,2014-05-22 15:43:05,2014-05-22 15:43:08,2014-05-22 15:43:12,2014-05-22 15:43:15,2014-05-22 15:43:19,2014-05-22 15:43:23,2014-05-22 15:43:26,2014-05-22 15:43:30,2014-05-22 15:43:34,2014-05-22 15:43:37,2014-05-22 15:43:41,2014-05-22 15:43:45,2014-05-22 15:43:48,2014-05-22 15:43:52,2014-05-22 15:43:56,2014-05-22 15:43:59,2014-05-22 15:44:03,2014-05-22 15:44:07,2014-05-22 15:44:10,2014-05-22 15:44:14,2014-05-22 15:44:18,2014-05-22 15:44:22,2014-05-22 15:44:25
657.61,266.12876514481025,266.72403341870745,265.84136152649796,266.2088224775036,265.87045412614555,265.3068969950143,265.2848106857963,265.954871281112,265.5589122852647,265.7800894114766,265.9881539089935,265.3957325398096,265.41774398802545,265.48139949856363,265.4307179977186,264.5386553660813,265.1716137215061,265.52885870901196,265.17900706876065,264.27991754961494,264.8455582538428,265.3816241537745,264.6491743539147,264.6713381415519,264.5968382731403,264.3834351867681,264.90616248861414,264.21918721106226,264.52465397576344,264.5180975567033,265.2803345724133,264.45979384600764,264.7750371613048,264.74861717468855,265.04632938003897,264.40327755051146,264.27552463326003,263.75424678923287,263.9156302411597,264.6060266291003,264.1288059623437,264.48767496550255,264.1548793833712,264.1153879505943,263.81162858758876,264.5228143465854,264.1737912396557,263.68248859749207,263.9951314984464,263.73966059126434,263.7101183949843,264.6842895836056,264.21266245339706,263.8026224213014,264.01695818938856,264.05041511149426,264.0914242707597,263.8935477400121,263.8443613774108,263.7750341778558,263.72598806161693,263.83583753682717,263.2372225945029,263.9189009169655,263.49129362133704,263.7487795342413,263.7287840810511,263.68026677743774,261.96353788707694,256.955796424968,255.57078620233196,253.20021403669602,252.0579292651749,249.7070224792068,247.26637045321854,245.637215216241,243.3463991337526,241.73017254597286,240.93770871129666,239.55803024135668,238.44055558984394,237.41706487974704,236.98363925095492,235.90817845515184,236.25309690829155,235.30532189450835,235.55432595440251,235.42382258935845,235.5871818172009,235.56596969465738,235.8977945684935,236.45552562824983,236.7921730934249,237.71661579147138,238.35317842500825,239.08869669580383,240.69296240062621,241.64832212728814,243.77569017233014,245.52664602823023,248.893358510824,251.4549378014573,253.3636631441999,256.85568428408294,260.0569569861857,263.0767336934007,265.9626647514809,270.02581254600886,274.383867458595,279.19021621674716,282.8361753132492,286.81309821596903,292.1357212749132,297.18033315136074,303.4428806668425,309.2697339713658,316.68027716442714,324.44375240810103,330.7836330095503,337.66730215223146,345.67287048133073,353.98513559449145,362.89419235705475,373.3767160961514,382.69573811746244,394.21869996165515,404.91829865786826
657.95,263.67971072933824,264.15500901236135,263.41215474279545,263.6196314918515,263.4512192409991,262.8977233986004,262.8556700347279,263.395675227752,263.0097368709261,263.32085047980627,263.50895281363563,262.9465296622864,262.9485286704305,263.01225556463305,262.9315257907433,262.039576993571,262.6224120681386,263.02968444832266,262.74989514219874,261.7906888025906,262.4064370679045,262.8823266138154,262.08990396563865,262.17220050099286,262.10768182044376,261.8542317194706,262.3770802719879,261.75998463289545,262.0554495499126,262.128891715491,262.79113527413,262.02059208970263,262.33584747812154,262.32940512749104,262.5371229622468,261.9640486770227,261.7363391797096,261.2351933559255,261.43643477739346,262.04689149633646,261.6696509110888,262.00852075417686,261.72572398130205,261.6861107668781,261.2624585105924,262.1036462670186,261.63461698783044,261.1432810967068,261.4459019631267,261.2805413748604,261.24097895898706,262.20511205082744,261.7234529197426,261.4133495932557,261.49781953520704,261.5511799915315,261.52209862306677,261.39431793016035,261.3252282098591,261.3758764555693,261.176805157084,261.3765631073374,260.7779628577475,261.5096522880839,261.1019990330356,261.16947941374747,261.2296717852192,261.1510588818062,259.5643131661475,254.5366667924902,253.18149919428268,250.87083228210278,249.73858570387873,247.19758274586894,244.93700832497726,243.4478506389279,241.23707327096233,239.60077042366487,238.7782034339629,237.25854976995657,236.38104720530654,235.29754869626152,234.85408140022037,233.83871143235928,234.06362273073992,233.20584062150505,233.35467358692293,233.32423747839027,233.57751304260051,233.51635552866844,233.71825401803255,234.35583122987745,234.6225500211408,235.60702490184858,236.1336623476249,236.9390813133686,238.5333300496076,239.51872809543707,241.54604833329918,243.17688955574525,246.56359207302992,249.15531965779851,251.053980681203,254.48602834046,257.5373532721469,260.61720094268594,263.46291324768,267.43621657044554,271.7742162982205,276.6004077595419,280.06637423192456,284.11350449234396,289.33604790725315,294.28069962172856,300.42321072740947,306.3101087698678,313.45076096210033,321.20414452971755,327.5039835352735,334.3075970573913,342.1633571836238,350.4855853928608,359.27464694520256,369.5571397938653,378.83632522401217,390.12925125524055,400.68876336214225
658.29,261.1506563138663,261.6259846060153,260.93294795909287,261.1404405061994,261.0519843558526,260.4685498021865,260.37652938365943,260.936479174392,260.50056145658755,260.8116115481359,261.05975171827765,260.35732678476325,260.47931335283545,260.52311163070243,260.332333583768,259.59049862106076,260.0732104147711,260.5705101876333,260.21078321563675,259.3514600555662,259.87731588196635,260.3530290738563,259.6006335773627,259.6630628604337,259.5585253677473,259.4350282521731,259.9479980553616,259.3607820547287,259.51624512406187,259.6496858742787,260.2819359758467,259.6213903333976,259.85665779493837,259.9001930802935,260.08791654445463,259.47481980353393,259.27715372615916,258.80613992261806,258.90723931362726,259.5577563635726,259.1404958598339,259.4693665428511,259.09656857923295,259.17683358316185,258.71328843359606,259.6744781874519,259.2454427360051,258.66407359592154,258.89667242780695,258.80142215845643,258.76183952298993,259.7159345180493,259.21424338608824,258.88407676521,259.0186808810255,259.1019448715688,258.98277297537385,258.85508812030855,258.87609504230744,258.8667187332828,258.7576222525511,258.91728867784764,258.32870312099226,258.97040365920213,258.6027044447342,258.6101792932536,258.73055948938725,258.7118509861747,257.06508844521807,252.16753716001236,250.71221218623347,248.58145052750947,247.35924214258253,244.76814301253106,242.72764619673598,241.19848606161477,238.92774740817208,237.40136830135688,236.56869815662904,235.06906929855646,234.18153882076916,233.09803251277597,232.71452354948582,231.66924440956666,231.93414855318832,231.11635934850167,231.25502121944334,231.18465236742216,231.4078442680001,231.4267413626795,231.56871346757157,232.256136831505,232.33292694885668,233.43743401222574,234.00414627024156,234.72946593093337,236.42369769858894,237.23913406358608,239.28640649426825,240.89713308326031,244.1938256352358,246.78570151413973,248.68429821820612,252.13637239683703,255.12774955810804,258.11766819197123,261.0331617438791,264.95662059488217,269.1845651378461,274.0905993023366,277.4665731505999,281.3339107687188,286.48637453959304,291.3810660920964,297.5235407879766,303.2504835683698,310.3712447597736,318.0245366513341,324.2343340609966,330.9078919625512,338.8438438859167,346.90603519123,355.53510153335037,365.64756349157904,374.93691233056165,385.99980254882587,396.51922806641625
658.64,258.9016297097039,259.2969888936002,258.63376450528136,258.821273315087,258.82277197408416,258.1394005117604,258.1574140075595,258.6373067665213,258.25141029476845,258.5323950008283,258.7905741201151,258.0681473520187,258.2401211141348,258.23399287518566,257.96316513541103,257.3114473552414,257.8840322421869,258.3613602133944,258.03169740888177,257.10225399245286,257.64822054350054,258.1537521944867,257.251384648255,257.37395058338757,257.36939372526564,257.165848212308,257.688942832364,257.0616029301452,257.34706409745075,257.3205033906777,258.07276022761386,257.40221205484823,257.6574919446027,257.6410042081784,257.9387334673156,257.1956136102366,256.99799222985723,256.5271143295074,256.6780675126914,257.2386466680805,256.8913656600127,257.26023720766284,256.9274380182794,256.9275776587481,256.51414276609984,257.39533457613317,256.99629277089076,256.38488940393677,256.60746555321316,256.5423288474524,256.59272539769864,257.45678117548357,257.02505710144396,256.6848253245747,256.8195675605445,256.9727322480777,256.80346716157226,256.6358809631082,256.5169873698278,256.5675857838702,256.3484633802378,256.618035588667,256.08946515668526,256.66117712947096,256.29343060383565,256.3508997574512,256.65147330250136,256.47266638773044,254.79588652661417,249.97843312657932,248.4329461485357,246.57208695660464,245.2599178883071,242.68871975762434,240.72830282942877,239.14914017320422,236.97844137294683,235.43198376368684,234.51920742996188,233.1896041074093,232.2520448955101,231.13853055918796,230.79497870314142,229.6697930625743,230.00468984100283,229.24689333217475,229.38537907644962,229.29507945907264,229.53818523532328,229.4671385447497,229.71918643033237,230.32645142141575,230.41331496268185,231.46785515526102,232.1046444258764,232.69986186077938,234.4440761607756,235.2695519719747,237.23677518938345,238.9273837733493,242.12406606691835,244.70609460154984,246.65462509453283,250.00672657251934,252.97815749953867,255.95814918388257,258.79341754879,262.6770365023905,266.71492423746054,271.700796478743,274.96677791982455,278.8343289943988,283.89671077876653,288.7314433410045,294.8438805562073,300.5408693903572,307.64174278679013,315.04494030593935,321.15469489629993,327.7281955413922,335.67434490298314,343.5364982189631,352.07556949173795,362.2079996509905,371.40751670495104,382.32037005692825,392.649706438463
658.98,256.48257529423194,256.8879644872541,256.1445577215788,256.3320823294349,256.4335370889378,255.72022691534644,255.7182733564911,256.2081107131613,255.84223488042986,256.14315606915795,256.31137302475713,255.65894447449543,255.8309057965398,255.81484894125506,255.51397292843572,254.95236898273117,255.4048305888194,255.9621859527051,255.5525854823198,254.6530252454285,255.22909935756235,255.81445465452765,254.91211425997892,254.8848129428285,255.02023727256915,254.80664474501052,255.2898606157377,254.6924003519784,255.01785967159998,254.9612975494654,255.65356092933058,254.99301029854323,255.16830226141954,255.3617921609809,255.47952704952348,254.84638473674786,254.61880677630677,254.18806089620006,254.3188720489252,254.84951153531662,254.56221060875782,254.8810829963371,254.44828261621024,254.53830047503178,254.0749726891035,254.9061664965665,254.5671185190654,254.03568190315156,254.23823601789343,254.08320963104836,254.15358596170145,255.00760364270545,254.58584756778953,254.265552496529,254.47042890636294,254.58349712811503,254.41414151387934,254.16665115325637,254.0078542022761,254.2684280615837,253.98928047570485,254.3487611591772,253.71020541992993,254.2319285005892,253.92413601553423,253.98159963695738,254.30236100666937,254.1534584920989,252.39666180568474,247.7293034941015,246.10365914048649,244.27270520201137,242.94057432701095,240.5092800242865,238.51894070118743,236.9697755958911,234.8191155101566,233.29258164137886,232.5197021526281,231.05012363600923,230.17253651097272,229.11901437570242,228.7054208524069,227.4903260397817,227.90521566345117,227.1274120591714,227.3357267089701,227.1554943481045,227.43851646072287,227.46752437876074,227.70964587987137,228.16675702304335,228.2536918903978,229.38826426563818,229.965128348493,230.60024647834416,232.29444380975696,233.13995794012368,235.08713335035253,236.84762730086436,239.86429962912425,242.5564764578911,244.33494263153597,247.67707062889642,250.47855378549983,253.52861643316783,256.26366604498907,260.16744052682714,264.26527307708614,269.12098802153764,272.4169768384999,276.1847352707737,281.15703741110644,286.01180981137225,292.00421061677434,297.57124418885917,304.6822265844635,311.9753324275558,317.9150454220231,324.53849044655215,332.4048316052762,340.09694801733247,348.68602407988584,358.5884233487043,367.6081038115007,378.2809213505136,388.6201711427371
659.32,254.02352087876,254.35894008090807,253.82535093787624,253.85289134378283,254.0143022037913,253.28105331893252,253.24913270542268,253.6789146598013,253.38305946609123,253.67391713748756,253.8921719293992,253.18974159697223,253.3516904789448,253.3457050073245,253.03478072146046,252.51329061022093,252.94562893545188,253.44301169201586,253.17347355575788,252.18379649840415,252.75997817162414,253.27515711456857,252.5028438717029,252.47567530226934,252.51108081987266,252.40744127771305,252.85077839911142,252.3731977738116,252.5886552457492,252.522091708253,253.15436163104727,252.6038085422381,252.71911257823638,252.9225801137834,253.0503206317313,252.50715586325907,252.09962132275635,251.74900746289265,251.899676585159,252.3603764025528,252.16305555750296,252.46192878501137,252.02912721414114,252.13902329131557,251.65580261210718,252.49699841699973,252.12794426724005,251.59647440236634,251.7990064825737,251.59409041464446,251.69444652570425,252.49842610992724,251.99663803413506,251.9162796684833,252.10129025218143,252.17426200815225,252.06481586618636,251.81742134340462,251.58872103472447,251.8092703392972,251.55009757117193,251.87948672968741,251.35094568317464,251.77267987170748,251.57484142723285,251.55229951646356,251.84324871083743,251.8242505964674,249.9074370847553,245.4701738616237,243.86437213243724,242.02332344741808,240.62123076571478,238.1798402909486,236.32957857294613,234.80041101857796,232.6297896473663,231.15317951907087,230.3101968752943,228.84064316460913,228.0730281264353,227.03949819221685,226.4258630016723,225.3708590169892,225.83574148589955,225.01793078616805,225.3060743414905,225.08590923713632,225.31884768612247,225.30791021277184,225.55010532941046,226.11706262467092,226.25406881811372,227.2286733760154,227.8256122711097,228.44063109590886,230.13481145873828,230.9703639082727,232.8974915113216,234.6078708283794,237.68453319133013,240.30685831423233,242.06526016853908,245.32741468527348,248.05895007146097,251.1090836824531,253.7939145411882,257.7078445512638,261.7056219167117,266.51117956433234,269.8071757571753,273.5151415471486,278.3973640434463,283.24217628174017,289.02454067734135,294.6616189873613,301.6827103821367,308.8957245491723,314.6853959477463,321.02878535171203,328.9753183075693,336.5873978157018,345.02647866803363,354.76884704641805,363.7586909180503,374.27147264409894,384.40063584701113
659.66,251.74446646328798,252.08991567456195,251.3761441541737,251.51370035813076,251.68506731864485,250.94187972251854,250.91999205435425,251.43971860644126,251.04388405175268,251.39467820581726,251.53297083404127,250.820538719449,250.9824751613498,251.0165610733939,250.68558851448512,250.27421223771069,250.7864272820844,251.0538374313266,250.9443616291959,249.90456775137972,250.50085698568594,251.00585957460953,250.07357348342686,250.2265376617102,250.16192436717623,250.14823781041554,250.50169618248518,250.0539951956448,250.3094508198984,250.21288586704068,250.90516233276395,250.3346067859331,250.38992289505316,250.53336806658584,250.7511142139391,250.13792698977028,249.7904358692059,249.4499540295852,249.56048112139274,250.12124126978892,249.83390050624803,250.19277457368565,249.73997181207199,249.74974610759935,249.35663253511083,250.147830337433,249.8287700154147,249.29726690158108,249.56977694725396,249.33497119824042,249.50530708970706,250.16924857714912,249.7074285004807,249.5770068404376,249.7921515979999,249.9250268881895,249.9354902184934,249.56819153355283,249.2795878671728,249.5001126170107,249.19091466663906,249.5902123001976,249.03168594641926,249.4534312428258,249.3355468389314,249.25299939596977,249.49413641500547,249.53504270083585,247.67821236382582,243.27104422914587,241.58508512438806,239.8839416928248,238.41188720441858,236.00040055761067,234.24021644470486,232.66104644126486,230.47046378457605,229.15377739676288,228.1806915979605,226.79116269320903,226.04351974189794,225.01998200873135,224.42630515093776,223.43139199419662,223.85626730834792,223.1484495131647,223.41642197401092,223.15632412616824,223.39917891152206,223.1882960467829,223.6205647789495,224.03736822629853,224.3544457458296,225.17908248639253,225.8560961937264,226.49101571347362,228.11517910771965,228.94076987642163,230.77784967229064,232.51811435589445,235.60476675353604,238.07724017057353,239.9455777055422,243.1677587416506,245.84934635742215,248.8695509317384,251.57416303738728,255.47824857570043,259.33597075633725,264.161371107127,267.3273746758507,270.89554782352343,275.7876906757862,280.61254275210797,286.19487073790845,291.85199378586327,298.8131941798099,306.00611667078886,311.61574647346947,317.9190802568719,325.79580500986225,333.31784761407096,341.68693325618153,351.3592707441319,360.1092780245999,370.6020239376842,380.4411005512852
660.0,249.415412047816,249.73089126821594,249.04693737047114,249.28450937247868,249.33583243349835,248.73270612610463,248.71085140328577,249.22052255308125,248.7347086374141,249.02543927414692,249.26376973868335,248.61133584192578,248.81325984375488,248.73741713946333,248.3163963075098,247.94513386520046,248.5372256287169,248.80466317063733,248.68524970263394,247.64533900435535,248.23173579974775,248.70656203465043,247.84430309515082,247.8574000211511,247.88276791447973,247.85903434311803,248.17261396585886,247.71479261747797,247.9902463940476,247.97368002582832,248.56596303448063,248.02540502962802,248.14073321186996,248.34415601938832,248.40190779614696,247.90869811628153,247.49125041565546,247.1209005962778,247.2712856576265,247.8621061370251,247.5947454549932,247.88362036235992,247.44081641000284,247.36046892388308,247.07746245811452,247.9186622578663,247.53959576358932,247.0680594007959,247.24054741193427,247.09585198183652,247.2361676537098,247.760071044371,247.40821896682624,247.3577340123919,247.51301294381832,247.52579176822678,247.7361645708005,247.33896172370103,247.03045469962112,247.21095489472418,246.9917317621061,247.33093787070783,246.75242620966395,247.20418261394406,247.01625225063,246.95369927547594,247.22502411917347,247.39583480520434,245.33898764289637,241.09191459666806,239.3657981163388,237.85455993823157,236.19254364312246,233.9909608242728,232.12085431646355,230.53168186395175,228.46113792178582,227.2043752744549,226.11118632062673,224.8616822218089,224.13401135736052,223.05046582524577,222.45674730020323,221.501924971404,221.87679313079633,221.19896824016138,221.48676960653134,221.22673901520008,221.46951013692166,221.21868188079395,221.63102422848854,222.0576738279261,222.36482267354555,223.19949159676966,223.87658011634304,224.51140033103835,226.12554675670097,227.0011758445706,228.79820783325968,230.50835788340945,233.5650003157419,236.02762202691477,237.72589524254533,240.95810279802768,243.6797426433833,246.58001818102372,249.27441153358637,253.0886526001371,256.9463195959628,261.75156264992177,264.87757359452604,268.3759540998983,273.32801730812605,278.03290922247584,283.49520079847537,289.1123685843653,295.82367797748316,303.10650879240535,308.6160969991927,314.8693751620317,322.66629171215527,330.15829741244033,338.41738784432926,347.8996944418457,356.61986513114954,366.7525752312696,376.5715652555592
660.34,247.16635763234402,247.43186686186985,246.85773058676855,247.0853183868266,246.99659754835193,246.4935325296907,246.51171075221734,246.9913264997212,246.6655332230755,246.70620034247662,246.98456864332536,246.45213296440252,246.5840445261599,246.3782732055327,246.1672041005345,245.81605549269023,246.45802397534936,246.59548890994807,246.466137776072,245.48611025733095,246.0226146138095,246.53726449469136,245.6350327068748,245.718262380592,245.64361146178322,245.61983087582053,245.9035317492326,245.5555900393112,245.70104196819688,245.78447418461596,246.37676373619732,245.826203273323,245.9915435286868,246.1949439721908,246.22270137835477,245.70946924279272,245.29206496210503,244.9418471629704,245.1520901938603,245.49297100426125,245.3455904037383,245.6244661510341,245.1416610079337,245.09119174016686,244.85829238111816,245.68949417829955,245.270421511764,244.9988519000107,245.0413178766145,244.94673276543253,244.9370282177126,245.52089351159285,245.25900943317177,245.1384611843462,245.25387428963677,245.27655664826403,245.50683892310752,245.1297319138492,244.69132153206942,244.91179717243764,244.7925488575732,245.10166344121808,244.4631664729086,244.89493398506232,244.74695766232855,244.7943991549821,245.01591182334153,245.19662690957284,243.12976292196694,238.9327849641902,237.2065111082896,235.77517818363825,233.95320008182628,231.90152109093495,230.08149218822223,228.52231728663864,226.5118120589956,225.2049731521469,224.15168104329294,222.84220175040883,222.1645029728232,221.15094964176026,220.47718944946865,219.70245794861142,219.92731895324468,219.27948696715805,219.46711723905176,219.35715390423195,219.5398413623213,219.36906771480506,219.8714836780276,220.15797942955368,220.46519960126142,221.31990070714684,221.9270640389597,222.58178494860306,224.0759144056823,224.9315818127196,226.78856599422875,228.5386014109245,231.46523387794784,233.98800388325597,235.67621277954845,238.75844685440472,241.52013892934448,244.36048543030896,246.9746600297855,250.85905662457373,254.58666843558834,259.3717541927165,262.4977725132014,266.00636037627316,270.818343940466,275.4332756928436,280.73553085904246,286.40274338286736,292.98416177515645,300.2969009140219,305.58644752491585,311.8396700671916,319.6467784144483,327.05874721080966,335.1778424324771,344.36011813955963,353.1004522376992,363.05312652485486,372.8520299598332
660.68,244.74730321687204,245.14284245552375,244.62852380306597,244.80612740117456,244.67736266320549,244.2143589332768,244.21257010114888,244.64213044636114,244.3663578087369,244.4569614108063,244.62536754796741,244.1829300868793,244.34482920856487,244.0891292716021,243.97801189355917,243.48697712018,244.06882232198186,244.36631464925878,244.16702584951003,243.23688151030657,243.69349342787132,244.2379669547323,243.34576231859873,243.4091247400329,243.32445500908676,243.28062740852306,243.6044495326063,243.25638746114439,243.27183754234608,243.4152683434036,244.03756443791403,243.4770015170179,243.51235384550358,243.9257319249933,243.88349496056256,243.47024036930398,242.9228795085546,242.61279372966297,242.82289473009402,243.1338358714974,243.00643535248338,243.3453119397084,242.9025056058646,242.86191455645059,242.57912230412188,243.34032609873287,242.99124725993863,242.67964439922542,242.61208834129482,242.58761354902856,242.63788878171545,243.25171597881464,242.89979989951738,242.9591883563005,242.93473563545524,243.00732152830128,243.26751327541456,242.7605021039975,242.36218836451775,242.4926394501512,242.50336595304032,242.84238901172824,242.21390673615326,242.55568535618056,242.46766307402714,242.5250990344883,242.68679952750955,242.9074190139413,240.85053820103747,236.6536553317124,235.04722410024033,233.65579642904498,231.68385652053016,229.74208135759702,227.91213005998097,226.3729527093255,224.4824861962053,223.2055710298389,222.10217576595915,220.8727212790087,220.15499458828575,219.15143345827474,218.51763159873414,217.64299092581885,217.78784477569306,217.2900056941547,217.51746487157214,217.34756879326383,217.53017258772087,217.50945354881608,217.91194312756667,218.15828503118126,218.52557652897733,219.33030981752398,219.82754796157636,220.5321695661678,222.0962820546637,222.9019877808686,224.81892415519775,226.48884493843954,229.28546744015372,231.76838573959722,233.58653031655155,236.46879091078185,239.17053521530562,242.01095267959428,244.69490852598463,248.5194606490104,252.16701727521388,256.9719457355112,260.0079714318768,263.47676665264805,268.1986705728059,272.73364216321147,277.9858609196094,283.5531181813693,290.1646455728297,297.2972930356384,302.6267980506391,308.75996497235144,316.3972651167413,323.80919700917894,331.8282970206251,340.86054183727344,349.5710393442487,359.35367781844013,369.0824946641073
661.02,242.25824880140004,242.66381804917765,242.23931701936343,242.42693641552248,242.268127778059,241.89518533686288,241.82342945008045,242.1529343930011,242.0171823943983,241.96772247913594,242.2261664526095,241.77372720935605,241.8956138909699,241.65998533767157,241.49881968658386,241.17789874766976,241.67962066861438,242.0171403885695,241.69791392294803,240.70765276328223,241.2743722419331,241.81866941477327,241.02649193032272,240.99998709947374,240.9852985563903,240.86142394122555,241.15536731598004,240.8771848829776,240.92263311649526,241.05606250219125,241.63836513963068,241.04779976071285,241.09316416232045,241.52651987779575,241.4442885427704,241.15101149581517,240.51369405500412,240.25374029635555,240.40369926632783,240.69470073873356,240.66728030122854,240.9561577283827,240.41335020379546,240.3826373727344,240.19995222712555,240.9211580191661,240.61207300811327,240.28043689844023,240.25285880597508,240.1284943326246,240.2787493457182,240.89253844603655,240.52059036586297,240.51991552825478,240.4555969812737,240.63808640833852,240.7781876277216,240.37127229414568,239.9230551969661,240.11348172786467,240.1241830485074,240.3731145822385,239.7146469993979,240.24643672729886,240.15836848572573,240.1357989139945,240.20768723167757,240.4882111183098,238.47131348010802,234.42452569923458,232.7879370921911,231.35641467445174,229.40451295923395,227.56264162425913,225.68276793173965,224.1735881320124,222.27316033341506,221.15616890753088,220.0226704886253,218.8032408076086,218.0554862037484,217.0119172747892,216.41807374799956,215.59352390302624,215.6883705981415,215.2605244211514,215.43781250409256,215.29798368229567,215.3705038131205,215.52983938282713,215.83240257710568,216.0785906328088,216.55595345669326,217.25071892790118,217.66803188419306,218.37255418373255,219.90664970364506,220.81239374901756,222.71928231616684,224.42908846595458,227.1057010023596,229.52876759593846,231.29684785355468,234.11913496715889,236.8609315012668,239.53141992887956,242.23515702218376,246.08986467344704,249.65736611483942,254.4621372783059,257.3381703505521,260.83717292902287,265.4589972051458,269.98400863357926,275.0961909801765,280.67349297987136,287.19512937050297,294.2276851572549,299.4771485763622,305.54025987751135,313.05775181903437,320.40964680754826,328.3287516087729,337.2009655349873,345.9216264507984,355.4142291120255,365.06295936838137
661.36,239.9591943859281,240.4347936428316,239.99011023566086,240.1777454298704,240.06889289291257,239.7360117404489,239.644288799012,239.99373833964108,239.79800698005974,239.70848354746562,239.87696535725152,239.55452433183285,239.66639857337492,239.41084140374096,239.3396274796085,238.9988203751595,239.36041901524686,239.75796612788022,239.4688019963861,238.56842401625786,239.10525105599493,239.59937187481415,238.7372215420467,238.68084945891465,238.73614210369382,238.74222047392803,238.86628509935375,238.6879823048108,238.78342869064448,238.9268566609789,239.2691658413474,238.80859800440777,238.92397447913726,239.28730783059822,239.22508212497826,238.85178262232643,238.2345086014537,238.13468686304813,238.3545038025616,238.42556560596975,238.45812524997362,238.65700351705695,238.24419480172628,238.19336018901816,237.93078215012923,238.64198993959937,238.46289875628796,238.16122939765498,238.03362927065533,237.94937511622064,238.119609909721,238.67336091325836,238.2413808322085,238.2706427002091,238.12645832709217,238.46885128837582,238.59886198002872,238.21204248429393,237.72392202941444,238.04432400557818,237.90500014397446,238.1938401527487,237.4953872626426,238.08718809841716,237.9190738974243,237.90649879350067,237.91857493584558,238.3590032226783,236.3220887591786,232.32539606675678,230.77865008414187,229.30703291985844,227.29516939793777,225.51320189092127,223.70340580349833,222.1842235546993,220.36383447062477,219.15676678522289,218.1331652112915,216.8137603362085,216.00597781921098,215.02240109130366,214.418515897265,213.67405688023365,213.72889642058982,213.25104314814806,213.57816013661298,213.35839857132754,213.36083503852012,213.5402252168382,213.88286202664474,214.21889623443644,214.56633038440916,215.31112803827833,215.7585158068097,216.45293880129728,217.85701735262637,218.96279971716655,220.62964047713587,222.40933199346964,225.1559345645655,227.46914945227968,229.2371653905578,232.039479023536,234.75132778722795,237.26188717816484,240.03540551838282,243.6902686978837,247.33771495446499,251.9623288211006,254.9683692692275,258.39757920539773,262.94932383748574,267.4243751039471,272.4365210407435,277.9138677783734,284.5056131681762,291.4080772788714,296.65749910208535,302.5405547826712,310.0082385213274,317.2900966059175,325.03920619692076,333.7913892327011,342.502213557348,351.9047804056108,361.3734240726553
