#Filename 	 Year 	 Month 	 Day 	 Hr:Min:Sec 	 Int Time 	 Units 	 Spec_Avgs 	 Boxcar 
f4_bsa00175.txt	2012	Sep	04	20:40:57	98000	(usec)	30	10
f4_bsa00176.txt	2012	Sep	04	20:41:00	98000	(usec)	30	10
f4_bsa00177.txt	2012	Sep	04	20:41:03	98000	(usec)	30	10
f4_bsa00178.txt	2012	Sep	04	20:41:06	98000	(usec)	30	10
f4_bsa00179.txt	2012	Sep	04	20:41:09	98000	(usec)	30	10
f4_bsa00180.txt	2012	Sep	04	20:41:12	98000	(usec)	30	10
f4_bsa00181.txt	2012	Sep	04	20:41:15	98000	(usec)	30	10
f4_bsa00182.txt	2012	Sep	04	20:41:18	98000	(usec)	30	10
f4_bsa00183.txt	2012	Sep	04	20:41:21	98000	(usec)	30	10
f4_bsa00184.txt	2012	Sep	04	20:41:24	98000	(usec)	30	10
f4_bsa00185.txt	2012	Sep	04	20:41:27	98000	(usec)	30	10
f4_bsa00186.txt	2012	Sep	04	20:41:30	98000	(usec)	30	10
f4_bsa00187.txt	2012	Sep	04	20:41:33	98000	(usec)	30	10
f4_bsa00188.txt	2012	Sep	04	20:41:36	98000	(usec)	30	10
f4_bsa00189.txt	2012	Sep	04	20:41:39	98000	(usec)	30	10
f4_bsa00190.txt	2012	Sep	04	20:41:42	98000	(usec)	30	10
f4_bsa00191.txt	2012	Sep	04	20:41:45	98000	(usec)	30	10
f4_bsa00192.txt	2012	Sep	04	20:41:48	98000	(usec)	30	10
f4_bsa00193.txt	2012	Sep	04	20:41:51	98000	(usec)	30	10
f4_bsa00194.txt	2012	Sep	04	20:41:54	98000	(usec)	30	10
f4_bsa00195.txt	2012	Sep	04	20:41:57	98000	(usec)	30	10
f4_bsa00196.txt	2012	Sep	04	20:42:00	98000	(usec)	30	10
f4_bsa00197.txt	2012	Sep	04	20:42:03	98000	(usec)	30	10
f4_bsa00198.txt	2012	Sep	04	20:42:06	98000	(usec)	30	10
f4_bsa00199.txt	2012	Sep	04	20:42:09	98000	(usec)	30	10
f4_bsa00200.txt	2012	Sep	04	20:42:12	98000	(usec)	30	10
f4_bsa00201.txt	2012	Sep	04	20:42:15	98000	(usec)	30	10
f4_bsa00202.txt	2012	Sep	04	20:42:18	98000	(usec)	30	10
f4_bsa00203.txt	2012	Sep	04	20:42:21	98000	(usec)	30	10
f4_bsa00204.txt	2012	Sep	04	20:42:24	98000	(usec)	30	10
f4_bsa00205.txt	2012	Sep	04	20:42:27	98000	(usec)	30	10
f4_bsa00206.txt	2012	Sep	04	20:42:30	98000	(usec)	30	10
f4_bsa00207.txt	2012	Sep	04	20:42:33	98000	(usec)	30	10
f4_bsa00208.txt	2012	Sep	04	20:42:36	98000	(usec)	30	10
