#Filename 	 Year 	 Month 	 Day 	 Hr:Min:Sec 	 Int Time 	 Units 	 Spec_Avgs 	 Boxcar 
sam02211.txt	2012	Sep	04	20:18:42	98000	(usec)	5	10
sam02221.txt	2012	Sep	04	20:18:47	98000	(usec)	5	10
sam02231.txt	2012	Sep	04	20:18:52	98000	(usec)	5	10
sam02241.txt	2012	Sep	04	20:18:57	98000	(usec)	5	10
sam02251.txt	2012	Sep	04	20:19:02	98000	(usec)	5	10
sam02261.txt	2012	Sep	04	20:19:07	98000	(usec)	5	10
sam02271.txt	2012	Sep	04	20:19:12	98000	(usec)	5	10
sam02281.txt	2012	Sep	04	20:19:18	98000	(usec)	5	10
sam02291.txt	2012	Sep	04	20:19:23	98000	(usec)	5	10
sam02301.txt	2012	Sep	04	20:19:28	98000	(usec)	5	10
sam02311.txt	2012	Sep	04	20:19:33	98000	(usec)	5	10
sam02321.txt	2012	Sep	04	20:19:38	98000	(usec)	5	10
sam02331.txt	2012	Sep	04	20:19:43	98000	(usec)	5	10
sam02341.txt	2012	Sep	04	20:19:48	98000	(usec)	5	10
sam02351.txt	2012	Sep	04	20:19:53	98000	(usec)	5	10
sam02361.txt	2012	Sep	04	20:19:58	98000	(usec)	5	10
sam02371.txt	2012	Sep	04	20:20:03	98000	(usec)	5	10
sam02381.txt	2012	Sep	04	20:20:08	98000	(usec)	5	10
sam02391.txt	2012	Sep	04	20:20:13	98000	(usec)	5	10
sam02401.txt	2012	Sep	04	20:20:18	98000	(usec)	5	10
sam02411.txt	2012	Sep	04	20:20:23	98000	(usec)	5	10
sam02421.txt	2012	Sep	04	20:20:28	98000	(usec)	5	10
sam02431.txt	2012	Sep	04	20:20:33	98000	(usec)	5	10
sam02441.txt	2012	Sep	04	20:20:38	98000	(usec)	5	10
sam02451.txt	2012	Sep	04	20:20:43	98000	(usec)	5	10
sam02461.txt	2012	Sep	04	20:20:48	98000	(usec)	5	10
sam02471.txt	2012	Sep	04	20:20:53	98000	(usec)	5	10
sam02481.txt	2012	Sep	04	20:20:58	98000	(usec)	5	10
sam02491.txt	2012	Sep	04	20:21:03	98000	(usec)	5	10
sam02501.txt	2012	Sep	04	20:21:08	98000	(usec)	5	10
sam02511.txt	2012	Sep	04	20:21:13	98000	(usec)	5	10
sam02521.txt	2012	Sep	04	20:21:18	98000	(usec)	5	10
sam02531.txt	2012	Sep	04	20:21:23	98000	(usec)	5	10
sam02541.txt	2012	Sep	04	20:21:28	98000	(usec)	5	10
sam02551.txt	2012	Sep	04	20:21:33	98000	(usec)	5	10
sam02561.txt	2012	Sep	04	20:21:38	98000	(usec)	5	10
sam02571.txt	2012	Sep	04	20:21:43	98000	(usec)	5	10
sam02581.txt	2012	Sep	04	20:21:48	98000	(usec)	5	10
sam02591.txt	2012	Sep	04	20:21:53	98000	(usec)	5	10
sam02601.txt	2012	Sep	04	20:21:58	98000	(usec)	5	10
sam02611.txt	2012	Sep	04	20:22:03	98000	(usec)	5	10
sam02621.txt	2012	Sep	04	20:22:08	98000	(usec)	5	10
sam02631.txt	2012	Sep	04	20:22:13	98000	(usec)	5	10
sam02641.txt	2012	Sep	04	20:22:18	98000	(usec)	5	10
sam02651.txt	2012	Sep	04	20:22:23	98000	(usec)	5	10
sam02661.txt	2012	Sep	04	20:22:28	98000	(usec)	5	10
