Wavelength,2013-02-04 15:40:48,2013-02-04 15:41:34,2013-02-04 15:42:20,2013-02-04 15:43:06,2013-02-04 15:43:52,2013-02-04 15:44:38,2013-02-04 15:45:24,2013-02-04 15:46:10,2013-02-04 15:46:56,2013-02-04 15:47:42,2013-02-04 15:48:29,2013-02-04 15:49:15,2013-02-04 15:50:01,2013-02-04 15:50:47,2013-02-04 15:51:33,2013-02-04 15:52:19,2013-02-04 15:53:05,2013-02-04 15:53:51,2013-02-04 15:54:37,2013-02-04 15:55:23,2013-02-04 15:56:09,2013-02-04 15:56:55,2013-02-04 15:57:41,2013-02-04 15:58:27,2013-02-04 15:59:13,2013-02-04 16:00:00,2013-02-04 16:00:46,2013-02-04 16:01:32,2013-02-04 16:02:18,2013-02-04 16:03:04,2013-02-04 16:03:50,2013-02-04 16:04:36,2013-02-04 16:05:22,2013-02-04 16:06:08,2013-02-04 16:06:54,2013-02-04 16:07:40,2013-02-04 16:08:26,2013-02-04 16:09:12,2013-02-04 16:09:58,2013-02-04 16:10:45,2013-02-04 16:11:31,2013-02-04 16:12:17,2013-02-04 16:13:03,2013-02-04 16:13:49,2013-02-04 16:14:35,2013-02-04 16:15:21,2013-02-04 16:16:07,2013-02-04 16:16:53,2013-02-04 16:17:39,2013-02-04 16:18:25,2013-02-04 16:19:11,2013-02-04 16:19:57,2013-02-04 16:20:43,2013-02-04 16:21:30,2013-02-04 16:22:16,2013-02-04 16:23:02,2013-02-04 16:23:52,2013-02-04 16:24:38,2013-02-04 16:25:24,2013-02-04 16:26:10,2013-02-04 16:26:56,2013-02-04 16:27:42,2013-02-04 16:28:28,2013-02-04 16:29:15,2013-02-04 16:30:01,2013-02-04 16:30:47,2013-02-04 16:31:33,2013-02-04 16:32:19,2013-02-04 16:33:05,2013-02-04 16:33:51,2013-02-04 16:34:37,2013-02-04 16:35:23,2013-02-04 16:36:09,2013-02-04 16:36:55,2013-02-04 16:37:41,2013-02-04 16:38:27,2013-02-04 16:39:13,2013-02-04 16:40:00
556.0,2091.82,2092.04,2093.23,2092.05,2090.63,2093.53,2094.56,2092.35,2092.89,2095.4,2093.18,2094.33,2093.26,2092.63,2094.96,2095.82,2095.44,2094.45,2095.35,2093.08,2094.38,2093.47,2095.9,2093.85,2092.42,2096.13,1421.6,1417.33,1416.43,1413.21,1416.16,1413.15,1413.86,1411.77,1412.34,1411.13,1412.09,1410.79,1411.31,1411.88,1411.3,1407.42,1408.99,1409.47,1408.79,1408.56,1407.76,1408.87,1407.55,1406.79,1406.59,1407.39,1406.45,1405.52,1403.53,1405.32,1404.67,1403.35,1401.81,1303.01,1298.12,1295.71,1295.78,1294.38,1293.74,1291.4,1290.33,1289.93,1296.22,1295.25,1292.35,1290.69,1291.66,1288.38,1287.01,1285.48,1285.34,1284.51
557.0,2086.81,2086.81,2088.17,2086.71,2085.25,2088.46,2089.33,2087.13,2087.75,2090.32,2087.59,2088.86,2088.18,2087.59,2089.51,2090.47,2090.13,2089.22,2090.09,2087.91,2089.19,2088.0,2090.9,2088.42,2087.36,2090.63,1431.71,1427.36,1426.46,1423.34,1426.08,1423.16,1423.83,1421.78,1422.12,1421.28,1422.11,1420.95,1421.44,1421.81,1421.14,1417.23,1419.2,1419.44,1419.1,1418.66,1417.9,1419.07,1417.61,1416.92,1416.7,1417.42,1416.71,1415.52,1413.63,1415.33,1414.87,1413.32,1411.79,1313.56,1308.64,1306.16,1306.19,1304.88,1304.13,1301.88,1300.71,1300.32,1306.56,1305.66,1302.67,1300.93,1301.74,1298.46,1297.26,1295.66,1295.87,1294.73
558.0,2084.04,2083.87,2085.4,2083.88,2082.29,2085.6,2086.45,2084.32,2085.02,2087.26,2084.58,2086.03,2085.5,2085.0,2086.91,2087.78,2087.2,2086.31,2087.14,2084.87,2086.45,2085.13,2088.33,2085.46,2084.53,2087.97,1443.31,1439.07,1438.08,1434.99,1437.75,1434.76,1435.53,1433.52,1433.79,1433.1,1433.73,1432.79,1433.19,1433.47,1432.59,1429.02,1430.76,1431.18,1430.79,1430.39,1429.58,1430.59,1429.33,1428.41,1428.52,1429.27,1428.53,1427.24,1425.47,1426.94,1426.39,1425.23,1423.73,1325.75,1320.78,1318.2,1318.11,1317.15,1316.22,1313.95,1312.76,1312.34,1318.43,1317.58,1314.7,1312.8,1313.55,1310.5,1309.07,1307.68,1307.79,1306.5
559.0,2084.77,2084.83,2086.28,2084.66,2083.1,2086.48,2087.4,2085.2,2085.85,2088.0,2085.54,2086.67,2086.31,2086.0,2087.91,2088.35,2088.04,2087.17,2087.83,2085.32,2086.98,2085.85,2089.09,2086.57,2085.23,2088.9,1457.6,1453.65,1452.38,1449.2,1452.08,1449.13,1449.72,1447.94,1447.9,1447.52,1448.04,1447.19,1447.45,1447.83,1446.83,1443.19,1445.15,1445.7,1445.03,1444.9,1443.81,1444.97,1443.5,1442.63,1442.84,1443.56,1442.92,1441.7,1439.87,1441.46,1440.88,1439.62,1438.12,1340.49,1335.57,1332.86,1332.96,1331.76,1330.93,1328.58,1327.48,1326.86,1332.91,1332.21,1329.15,1327.41,1327.91,1324.86,1323.8,1322.17,1322.1,1320.89
560.0,2087.35,2087.29,2088.73,2087.37,2085.79,2088.87,2089.94,2087.71,2088.53,2090.78,2088.14,2089.27,2089.03,2088.61,2090.8,2091.03,2090.57,2089.97,2090.3,2088.21,2089.86,2088.29,2091.78,2089.38,2087.68,2091.47,1473.88,1469.76,1468.49,1465.4,1468.17,1465.39,1466.05,1464.29,1464.07,1463.59,1464.24,1463.26,1463.87,1464.19,1463.18,1459.57,1461.4,1461.75,1461.22,1461.2,1460.03,1461.35,1459.68,1459.03,1459.27,1459.7,1459.28,1457.96,1456.15,1457.84,1457.2,1455.7,1454.48,1357.19,1352.13,1349.35,1349.46,1348.12,1347.47,1344.99,1343.98,1343.43,1349.44,1348.71,1345.67,1343.91,1344.35,1341.57,1340.23,1338.33,1338.48,1337.32
561.0,2099.79,2099.69,2100.99,2099.77,2098.32,2101.09,2102.52,2099.99,2100.76,2103.29,2100.7,2101.75,2101.38,2100.91,2103.01,2103.36,2102.73,2102.59,2102.61,2100.44,2102.22,2100.4,2104.27,2101.56,2099.94,2103.72,1496.87,1492.74,1491.48,1488.37,1490.96,1488.37,1488.99,1487.25,1486.96,1486.51,1487.08,1486.22,1486.72,1487.17,1485.93,1482.32,1484.58,1484.87,1484.19,1484.21,1482.87,1484.3,1482.71,1481.84,1482.27,1482.73,1482.35,1480.91,1479.23,1480.77,1480.09,1478.59,1477.35,1380.1,1375.04,1372.03,1372.46,1370.94,1370.27,1367.71,1366.7,1366.3,1372.26,1371.31,1368.23,1366.42,1366.92,1364.27,1362.86,1361.04,1361.07,1359.78
562.0,2121.44,2121.31,2122.82,2121.34,2120.06,2122.75,2124.33,2121.5,2122.64,2125.1,2122.7,2123.42,2123.0,2122.61,2124.79,2124.98,2124.54,2124.49,2124.54,2122.31,2123.99,2122.07,2126.31,2123.18,2121.73,2125.31,1526.64,1522.42,1521.06,1518.09,1520.57,1518.03,1518.81,1516.85,1516.42,1516.28,1516.69,1515.89,1516.35,1516.72,1515.7,1512.0,1514.16,1514.57,1513.99,1513.86,1512.53,1514.19,1512.33,1511.5,1512.19,1512.5,1511.93,1510.35,1508.73,1510.44,1509.74,1508.33,1506.92,1409.33,1404.26,1401.25,1401.73,1400.1,1399.67,1397.01,1395.8,1395.33,1401.34,1400.39,1397.33,1395.32,1395.91,1393.36,1392.06,1389.79,1390.05,1388.71
563.0,2151.22,2151.15,2152.66,2151.27,2150.02,2152.68,2154.17,2151.57,2152.96,2154.72,2152.6,2153.17,2152.61,2152.33,2154.74,2155.0,2154.33,2154.23,2154.6,2152.19,2153.9,2151.98,2156.26,2152.95,2151.21,2154.95,1562.39,1558.35,1556.97,1554.05,1556.76,1553.91,1554.86,1552.54,1552.08,1552.12,1552.55,1551.58,1552.14,1552.49,1551.43,1547.97,1549.88,1550.38,1549.77,1549.58,1548.29,1550.38,1548.13,1547.23,1548.19,1548.38,1548.01,1546.2,1544.58,1546.29,1545.78,1544.11,1542.39,1444.64,1439.49,1436.56,1436.92,1435.12,1434.75,1432.13,1431.05,1430.53,1436.23,1435.49,1432.28,1430.21,1430.72,1428.06,1426.8,1424.51,1424.87,1423.73
564.0,2173.96,2173.94,2175.45,2173.99,2172.86,2175.49,2177.03,2174.54,2175.67,2177.53,2175.31,2176.02,2175.55,2175.43,2177.6,2177.8,2177.09,2177.01,2177.27,2174.87,2176.74,2174.67,2179.2,2175.6,2173.97,2177.85,1593.11,1589.07,1588.09,1584.83,1587.73,1584.89,1585.99,1583.62,1583.06,1583.06,1583.43,1582.44,1582.82,1583.4,1582.23,1578.96,1580.61,1581.19,1580.56,1580.53,1578.92,1581.25,1579.09,1578.2,1579.1,1579.06,1578.73,1577.1,1575.53,1577.08,1576.86,1575.03,1572.92,1475.42,1470.2,1467.24,1467.63,1465.55,1465.44,1462.7,1461.59,1461.21,1466.78,1466.09,1462.89,1460.64,1461.15,1458.46,1457.35,1454.97,1455.35,1454.22
565.0,2201.34,2201.13,2202.76,2201.25,2200.06,2202.91,2204.35,2201.9,2202.85,2204.75,2202.46,2203.34,2202.64,2202.76,2204.69,2205.11,2204.36,2204.25,2204.78,2202.1,2203.89,2201.76,2206.06,2202.76,2201.29,2204.97,1627.74,1623.76,1622.54,1619.33,1622.24,1619.44,1620.82,1618.22,1617.55,1617.75,1617.8,1617.06,1617.4,1617.87,1616.71,1613.65,1615.19,1615.79,1614.91,1615.05,1613.43,1615.75,1613.77,1612.62,1613.94,1613.6,1613.21,1611.56,1610.2,1611.44,1611.44,1609.35,1607.24,1509.71,1504.26,1501.58,1501.88,1499.66,1499.64,1496.94,1495.66,1495.33,1500.91,1500.41,1497.04,1494.48,1495.1,1492.58,1491.48,1488.84,1489.22,1488.17
566.0,2234.94,2234.61,2236.27,2234.59,2233.75,2236.52,2237.91,2235.5,2236.38,2238.12,2236.24,2237.13,2236.05,2236.31,2238.16,2238.87,2238.01,2237.69,2238.44,2235.39,2237.52,2235.5,2239.49,2236.39,2234.79,2238.45,1667.25,1663.43,1661.98,1658.78,1661.84,1658.8,1660.34,1657.8,1656.99,1657.23,1657.08,1656.44,1657.04,1657.35,1656.37,1653.25,1654.71,1655.32,1654.51,1654.52,1652.95,1655.21,1653.32,1652.03,1653.46,1653.32,1652.74,1650.97,1649.73,1650.87,1650.89,1648.81,1646.93,1548.77,1543.38,1540.69,1540.77,1538.51,1538.75,1535.86,1534.72,1534.4,1539.89,1539.33,1536.08,1533.19,1533.99,1531.47,1530.45,1527.52,1528.26,1527.14
567.0,2261.3,2261.01,2262.65,2261.08,2260.03,2262.46,2264.13,2261.77,2262.5,2264.24,2262.54,2263.39,2262.38,2262.74,2264.4,2265.13,2264.4,2264.0,2264.59,2261.84,2263.72,2261.9,2265.81,2262.79,2261.18,2264.7,1700.77,1696.95,1695.46,1692.41,1695.19,1692.24,1694.02,1691.35,1690.36,1690.99,1690.53,1689.85,1690.85,1690.7,1689.78,1686.74,1688.4,1688.62,1687.85,1688.05,1686.41,1688.73,1686.86,1685.5,1686.97,1686.83,1686.38,1684.54,1683.03,1684.41,1684.38,1681.89,1680.68,1582.16,1577.02,1574.22,1574.38,1572.02,1572.25,1569.31,1568.05,1567.8,1573.35,1572.84,1569.34,1566.64,1567.27,1565.02,1563.65,1560.76,1561.58,1560.63
568.0,2290.07,2290.11,2291.32,2289.98,2288.69,2291.59,2293.35,2290.48,2291.27,2293.21,2291.67,2292.2,2290.96,2291.85,2293.35,2294.11,2293.2,2292.71,2293.58,2290.71,2292.65,2290.81,2294.62,2291.66,2290.16,2293.53,1736.68,1732.98,1731.42,1728.36,1730.83,1727.97,1730.06,1727.11,1726.21,1726.86,1726.58,1725.64,1726.72,1726.45,1725.52,1722.37,1723.89,1724.46,1723.63,1723.82,1722.32,1724.56,1722.77,1721.31,1722.95,1722.87,1722.17,1720.46,1718.73,1720.24,1720.38,1717.63,1716.25,1617.97,1612.89,1609.91,1610.14,1608.06,1608.1,1604.89,1603.74,1603.41,1609.3,1608.34,1605.05,1602.36,1602.89,1600.73,1599.46,1596.33,1597.11,1596.32
569.0,2344.75,2344.38,2345.66,2344.47,2343.23,2346.3,2347.74,2345.2,2345.96,2347.75,2346.34,2346.6,2345.37,2346.4,2347.9,2348.7,2347.58,2347.17,2348.08,2345.41,2346.96,2345.44,2349.04,2346.34,2344.57,2348.35,1792.7,1789.19,1787.59,1784.42,1786.97,1783.98,1786.0,1782.94,1782.31,1783.06,1782.5,1781.63,1782.7,1782.45,1781.66,1778.45,1779.94,1780.42,1779.8,1779.76,1778.43,1780.65,1778.65,1777.31,1779.02,1778.69,1778.25,1776.15,1774.74,1776.28,1776.34,1773.82,1772.16,1673.17,1667.97,1664.95,1665.06,1662.94,1663.04,1659.57,1658.64,1658.37,1664.0,1663.13,1659.64,1657.02,1657.7,1655.6,1654.1,1650.84,1651.73,1650.77
570.0,2386.03,2385.41,2386.8,2385.51,2384.32,2387.06,2388.61,2386.25,2386.73,2388.56,2387.33,2387.52,2386.18,2387.46,2388.66,2389.78,2388.38,2388.06,2389.19,2386.23,2388.08,2386.41,2389.75,2387.51,2385.64,2389.31,1837.27,1834.11,1831.97,1829.27,1831.52,1828.52,1830.59,1827.91,1826.86,1827.74,1827.05,1826.17,1827.45,1827.25,1826.47,1823.0,1824.5,1825.08,1824.16,1824.58,1822.99,1825.31,1823.03,1821.82,1823.59,1823.37,1822.81,1820.65,1819.26,1820.83,1820.99,1818.37,1816.61,1717.25,1712.32,1709.04,1709.15,1707.05,1706.9,1703.53,1702.83,1702.39,1708.13,1707.25,1703.83,1701.15,1701.6,1699.61,1698.05,1695.06,1695.81,1694.75
571.0,2424.94,2423.88,2425.72,2424.32,2422.84,2425.53,2427.68,2424.93,2425.34,2427.37,2426.01,2426.18,2424.92,2426.15,2427.47,2428.53,2426.95,2426.81,2428.04,2424.99,2426.65,2425.08,2428.27,2426.41,2424.28,2427.99,1879.97,1876.66,1874.53,1871.92,1873.92,1870.74,1872.86,1870.61,1869.32,1870.09,1869.57,1868.49,1870.11,1869.56,1869.06,1865.64,1866.62,1867.65,1866.49,1867.3,1865.43,1867.73,1865.43,1864.32,1865.98,1865.94,1865.28,1863.21,1861.62,1863.32,1863.5,1860.7,1859.01,1759.51,1754.55,1751.1,1751.37,1749.27,1748.99,1745.61,1744.9,1744.5,1750.19,1749.46,1745.88,1743.05,1743.5,1741.48,1740.1,1736.96,1737.77,1736.72
572.0,2470.66,2469.48,2471.51,2470.46,2468.77,2471.5,2473.57,2470.88,2470.91,2473.14,2472.12,2472.27,2470.85,2472.04,2473.39,2474.29,2472.89,2472.91,2473.8,2470.76,2472.45,2471.23,2474.11,2472.43,2470.45,2474.15,1929.09,1925.68,1923.73,1921.03,1922.97,1919.89,1922.0,1919.68,1918.41,1918.98,1918.9,1917.46,1919.05,1918.69,1917.94,1914.64,1915.7,1916.7,1915.38,1916.49,1914.27,1916.68,1914.43,1913.43,1914.98,1914.96,1914.22,1912.12,1910.57,1912.31,1912.48,1909.68,1907.94,1808.22,1803.04,1799.8,1800.06,1798.07,1797.38,1794.35,1793.65,1792.86,1798.69,1797.95,1794.48,1791.36,1792.02,1789.84,1788.57,1785.15,1786.1,1784.9
573.0,2528.13,2527.01,2529.06,2528.02,2526.06,2529.01,2531.11,2528.46,2528.32,2530.55,2529.38,2529.58,2528.47,2529.24,2530.79,2531.68,2530.31,2530.11,2530.82,2528.18,2529.73,2528.68,2531.38,2529.67,2527.57,2531.38,1988.4,1984.47,1982.91,1980.15,1982.17,1978.78,1980.93,1978.57,1977.59,1977.9,1977.96,1976.64,1978.16,1977.79,1976.9,1973.75,1974.85,1975.84,1974.34,1975.38,1973.32,1975.5,1973.3,1972.7,1974.05,1973.93,1972.95,1971.04,1969.61,1971.22,1971.19,1968.63,1967.0,1866.55,1861.59,1858.29,1858.27,1856.54,1855.77,1852.71,1852.2,1850.92,1856.88,1856.19,1852.76,1849.67,1850.2,1848.33,1846.68,1843.22,1844.39,1842.96
574.0,2563.01,2562.09,2563.94,2562.79,2561.05,2563.72,2565.87,2563.26,2563.22,2565.29,2564.05,2564.34,2563.43,2563.93,2565.42,2566.37,2565.21,2565.07,2565.41,2562.85,2564.66,2563.67,2566.06,2564.61,2562.35,2566.13,2028.72,2024.63,2023.17,2020.38,2022.56,2018.95,2021.26,2018.62,2017.82,2018.24,2017.99,2017.15,2018.48,2018.14,2017.26,2013.91,2015.23,2016.35,2014.34,2015.64,2013.52,2015.52,2013.33,2012.83,2014.3,2013.97,2013.33,2011.08,2009.94,2011.46,2011.51,2008.91,2007.0,1907.18,1902.3,1898.7,1898.6,1897.19,1896.4,1893.11,1892.49,1891.31,1897.3,1896.75,1893.15,1890.11,1890.82,1888.71,1886.96,1883.78,1884.61,1883.42
575.0,2584.51,2583.75,2585.58,2584.23,2582.68,2585.07,2587.21,2584.6,2584.7,2586.68,2585.75,2585.73,2585.1,2585.21,2586.95,2587.76,2586.79,2586.41,2586.89,2584.21,2585.98,2584.88,2587.48,2586.1,2583.75,2587.62,2057.71,2053.42,2052.26,2049.55,2051.17,2047.95,2050.22,2047.53,2046.82,2047.42,2046.93,2046.36,2047.43,2047.08,2046.45,2042.86,2044.37,2045.36,2043.42,2044.37,2042.45,2044.4,2042.43,2041.79,2043.33,2042.86,2042.55,2039.89,2038.91,2040.39,2040.17,2037.81,2035.74,1936.64,1931.83,1928.57,1928.48,1927.09,1926.15,1922.99,1922.24,1920.92,1927.03,1926.57,1923.12,1919.88,1920.67,1918.35,1916.55,1913.44,1914.44,1913.09
576.0,2624.09,2623.35,2625.39,2623.64,2622.26,2624.64,2626.87,2624.3,2624.46,2626.41,2625.36,2625.35,2624.57,2624.91,2626.6,2627.36,2626.42,2626.05,2626.58,2623.88,2625.8,2624.55,2627.04,2625.73,2623.48,2627.66,2102.06,2097.64,2096.47,2093.94,2095.2,2092.23,2094.6,2091.88,2091.3,2091.43,2090.97,2090.66,2091.72,2091.44,2090.78,2086.98,2088.51,2089.59,2087.71,2088.52,2086.43,2088.44,2086.85,2085.84,2087.54,2087.21,2086.73,2084.13,2083.13,2084.32,2084.27,2081.89,2079.87,1981.09,1976.08,1973.2,1972.78,1971.34,1970.34,1967.29,1966.5,1965.14,1971.11,1970.97,1967.6,1964.17,1965.02,1962.59,1960.84,1957.61,1958.8,1957.33
577.0,2664.68,2664.03,2666.28,2664.42,2663.05,2665.44,2667.39,2664.72,2664.93,2667.08,2666.04,2666.01,2665.25,2665.66,2667.45,2668.08,2666.9,2666.89,2667.3,2664.6,2666.43,2665.06,2667.85,2666.56,2664.08,2668.46,2146.62,2142.0,2141.04,2138.5,2139.55,2136.75,2139.24,2136.38,2135.68,2136.15,2135.57,2135.09,2136.4,2135.84,2135.38,2131.54,2132.92,2134.07,2131.99,2133.12,2130.85,2132.85,2131.32,2130.18,2132.17,2131.54,2131.18,2128.51,2127.5,2128.85,2128.72,2126.27,2124.42,2025.7,2020.64,2017.72,2017.47,2016.21,2014.8,2012.28,2011.37,2009.77,2015.89,2015.77,2012.35,2009.04,2009.68,2007.27,2005.39,2002.2,2003.45,2001.95
578.0,2700.98,2700.55,2703.04,2700.65,2699.58,2701.59,2703.77,2701.19,2701.54,2703.4,2702.49,2702.6,2701.48,2702.04,2703.84,2704.57,2703.35,2703.44,2703.76,2701.0,2702.75,2701.67,2704.05,2703.05,2700.41,2704.99,2187.33,2182.68,2181.73,2179.09,2180.34,2177.35,2180.27,2176.9,2176.81,2177.04,2176.08,2175.83,2177.09,2176.62,2176.3,2172.31,2173.65,2174.74,2172.43,2173.71,2171.34,2173.42,2171.73,2170.82,2172.88,2172.13,2171.83,2169.09,2168.03,2169.45,2169.46,2166.88,2164.74,2066.66,2061.79,2058.86,2058.56,2057.45,2055.85,2053.41,2052.39,2050.85,2056.9,2056.83,2053.37,2049.81,2050.81,2048.2,2046.29,2043.22,2044.24,2043.16
579.0,2737.7,2737.46,2739.98,2737.58,2736.44,2738.61,2740.73,2738.27,2738.65,2740.46,2739.43,2739.43,2738.38,2738.9,2740.87,2741.35,2740.14,2740.35,2740.79,2738.16,2739.45,2738.48,2740.74,2739.99,2737.3,2741.77,2228.42,2223.7,2222.81,2220.11,2221.48,2218.35,2221.56,2217.94,2217.89,2217.92,2217.2,2216.98,2218.12,2217.77,2217.55,2213.03,2214.72,2215.87,2213.5,2214.93,2212.4,2214.64,2212.51,2212.04,2213.81,2213.09,2213.01,2209.87,2209.11,2210.56,2210.67,2207.73,2205.47,2108.26,2103.28,2100.3,2100.07,2098.86,2097.23,2094.77,2093.94,2092.32,2098.4,2098.21,2094.7,2091.04,2092.41,2089.47,2087.76,2084.6,2085.53,2084.79
580.0,2761.2,2761.02,2763.51,2761.1,2759.99,2761.84,2764.05,2761.59,2762.08,2763.8,2762.99,2762.99,2761.89,2762.35,2764.1,2764.93,2763.45,2763.5,2764.21,2761.8,2763.0,2761.77,2764.37,2763.35,2760.75,2765.32,2258.17,2253.2,2252.55,2250.18,2251.2,2247.98,2251.38,2247.59,2247.76,2247.81,2247.12,2246.76,2247.99,2247.5,2247.43,2242.98,2244.48,2245.69,2243.49,2244.55,2242.3,2244.54,2242.34,2241.9,2243.55,2242.75,2242.97,2239.45,2239.09,2240.15,2240.39,2237.66,2235.11,2139.08,2133.85,2131.01,2130.58,2129.66,2127.94,2125.61,2124.64,2123.14,2129.2,2128.81,2125.56,2121.57,2123.27,2120.25,2118.42,2115.17,2116.31,2115.66
581.0,2775.41,2775.41,2777.93,2775.39,2774.31,2776.27,2778.56,2776.27,2776.29,2778.06,2777.41,2777.53,2776.18,2776.96,2778.32,2779.5,2777.97,2777.71,2778.55,2776.12,2777.23,2776.05,2778.59,2777.67,2775.14,2779.57,2280.34,2275.58,2275.04,2272.81,2273.66,2270.22,2273.57,2269.91,2270.07,2270.33,2269.83,2269.25,2270.26,2269.85,2269.87,2265.56,2266.79,2268.25,2266.05,2266.83,2264.75,2266.81,2264.98,2264.24,2266.03,2265.29,2265.36,2261.98,2261.64,2262.51,2262.93,2260.26,2257.51,2162.73,2157.64,2154.79,2154.41,2153.63,2151.95,2149.72,2148.66,2146.98,2152.83,2152.59,2149.33,2145.37,2147.25,2143.8,2142.26,2139.3,2140.22,2139.49
582.0,2779.05,2778.77,2781.59,2778.83,2777.84,2780.09,2781.89,2780.02,2779.76,2781.5,2780.91,2781.04,2779.47,2780.8,2782.14,2783.18,2781.83,2780.85,2782.09,2779.57,2781.19,2779.81,2782.13,2781.12,2778.65,2783.46,2293.61,2288.96,2288.52,2286.3,2287.23,2283.63,2286.87,2283.22,2283.63,2283.83,2283.29,2282.88,2283.58,2283.39,2283.55,2279.09,2279.89,2281.47,2279.65,2280.38,2278.22,2280.28,2278.6,2277.8,2279.58,2278.77,2278.72,2275.41,2275.12,2275.86,2276.5,2273.8,2270.88,2178.03,2172.98,2170.22,2169.61,2168.91,2167.39,2165.33,2164.3,2162.46,2168.07,2168.15,2164.81,2161.0,2162.67,2159.22,2157.6,2154.68,2155.81,2155.08
583.0,2780.19,2780.29,2782.72,2780.32,2779.28,2781.38,2783.25,2781.34,2780.81,2782.7,2782.02,2782.39,2780.84,2782.13,2783.53,2784.8,2783.21,2781.94,2783.34,2780.76,2782.47,2781.28,2783.3,2782.32,2779.84,2784.86,2305.16,2300.71,2300.21,2297.91,2298.84,2295.49,2298.39,2294.97,2295.58,2295.34,2295.03,2294.59,2295.44,2295.33,2295.38,2290.75,2291.79,2293.16,2291.46,2292.19,2290.04,2291.89,2290.36,2289.69,2291.0,2290.35,2290.31,2287.14,2287.09,2287.6,2288.32,2285.56,2282.73,2191.86,2186.69,2184.05,2183.31,2183.09,2181.22,2179.25,2178.25,2176.32,2181.9,2182.01,2178.56,2175.03,2176.49,2173.01,2171.48,2168.77,2169.66,2169.12
584.0,2793.27,2793.23,2795.69,2793.3,2792.21,2794.27,2796.4,2794.3,2793.41,2795.88,2794.6,2795.48,2794.15,2795.24,2796.37,2797.64,2796.29,2794.94,2796.38,2793.73,2795.49,2794.33,2796.42,2795.53,2793.09,2798.0,2327.39,2322.81,2322.44,2320.28,2320.84,2317.61,2320.38,2317.25,2317.95,2317.6,2317.32,2317.02,2317.86,2317.63,2317.68,2313.26,2314.12,2315.41,2313.85,2314.64,2312.11,2313.99,2312.61,2311.96,2313.38,2312.62,2312.41,2309.45,2309.3,2309.91,2310.43,2307.8,2305.41,2215.83,2210.68,2208.05,2207.46,2207.3,2205.13,2203.19,2202.25,2200.49,2205.92,2206.12,2202.69,2198.96,2200.84,2197.26,2195.58,2193.07,2193.93,2193.43
585.0,2802.58,2802.48,2804.97,2802.7,2801.46,2803.17,2805.32,2803.12,2802.5,2804.56,2803.74,2804.61,2803.05,2804.17,2805.55,2806.46,2805.57,2804.07,2805.64,2802.81,2804.54,2803.28,2805.43,2804.8,2802.09,2806.98,2345.67,2341.0,2340.43,2338.75,2338.75,2335.87,2338.31,2335.38,2335.83,2336.09,2335.53,2335.27,2336.03,2335.84,2336.07,2331.49,2332.57,2333.69,2332.23,2332.99,2330.43,2332.23,2330.88,2330.35,2331.92,2330.9,2330.74,2327.75,2327.71,2328.12,2328.38,2326.07,2323.71,2235.91,2230.75,2228.26,2227.48,2227.59,2225.48,2223.44,2222.29,2220.81,2226.07,2226.36,2222.78,2219.37,2221.37,2217.69,2215.62,2213.37,2214.1,2213.69
586.0,2796.62,2796.78,2799.16,2797.03,2795.69,2797.4,2799.65,2797.37,2796.68,2798.89,2798.42,2799.07,2797.36,2798.5,2800.13,2800.69,2800.07,2798.36,2799.57,2797.01,2798.82,2797.51,2799.86,2799.34,2796.55,2801.29,2350.97,2346.55,2345.95,2344.27,2344.22,2341.37,2344.02,2340.91,2341.42,2341.78,2341.16,2340.83,2341.7,2341.49,2341.73,2336.89,2338.22,2339.24,2338.03,2338.47,2336.0,2337.86,2336.5,2336.05,2337.35,2336.73,2336.35,2333.5,2333.54,2333.75,2334.17,2331.94,2329.43,2243.92,2238.82,2236.03,2235.45,2235.73,2233.41,2231.24,2230.46,2228.9,2234.0,2234.18,2230.83,2227.61,2229.56,2225.8,2223.55,2221.68,2222.4,2221.83
587.0,2777.95,2778.1,2780.68,2778.55,2776.91,2778.67,2780.82,2778.37,2778.24,2780.35,2779.52,2780.22,2778.93,2779.63,2781.7,2782.04,2781.46,2779.54,2780.69,2778.42,2779.89,2778.76,2781.2,2780.7,2777.69,2782.83,2344.97,2340.51,2340.38,2338.73,2338.53,2335.75,2338.34,2335.3,2335.96,2336.33,2335.58,2335.51,2335.98,2335.87,2336.08,2331.25,2332.54,2333.62,2332.47,2332.99,2330.38,2332.43,2331.04,2330.77,2331.88,2331.1,2330.7,2328.1,2328.32,2328.41,2328.66,2326.19,2323.74,2241.25,2235.82,2233.33,2232.82,2233.1,2230.67,2228.47,2227.86,2226.3,2231.06,2231.55,2227.95,2225.05,2226.94,2223.08,2220.87,2219.27,2219.57,2219.12
